,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0output-drops,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/1output-drops,HundredGigE0/0/0/31output-drops,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/18output-packet-rate,HundredGigE0/0/0/19output-packet-rate,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/30output-drops,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
1036,1519095262,0.712139304301415,0.7249674811841429,0.7343339299508186,0.731683718799622,0.7293291423172498,0.7264189736099974,0.718835693138073,0.7027403248271535,1.2984415725460319,0.7314901939968075,0.7270226959498406,0.7090576905859272,0.7269795782594212,0.71618482729537,0.7312293052892022,0.7207378843151319,0.7587556021155887,0.7259744702643194,0.7102852747465012,0.7324115798563777,0.7155449898097306,0.7472207121856782,0.711905636199208,0.7153714869252733,0.6971925027127385,0.720263675664753,0.718115803045837,0.7452184871703805,0.7211786222135871,0.7275258753577036,0.7146769358966003,0.7529973885651609,0.715628179568793,0.7375338337963396,0.06233341456117085,0.7147816949439489,0.7713992570105559,0.735812882734676,0.7392746340514823,0.737434050765379,0.7205124448874448,1.1068654866648575,1.3745046763124262,0.7337453182339407,0.6993207875589551,0.7225460333305102,0.727090308682923,0.7089200841788691,0.7163634883143704,0.7384791707698685,0.738736331507203,0.6999582241518509,0.7235028508067878,0.7125405494633106,0.7275372234396309,0.7414424432799117,0.7490604079071772,0.7268158936305198,0.7261698307951682,0.7196148037465485,0.7221017239028624,0.4531276935295266,0.7717528399929859,0.7218700205533415,0.8936780966838156,0.7102786238950692,0.7460173467358769,0.7257963347396544,0.7280843591621966,0.7209262691991112,0.7233818949590767,0.7233365293724513,0.9299877682531876,0.7182743914918529,0.7001604019699966,0.7103239275495138,0.7016075631524481,0.7253578360847578,0.7133259264526116,0.7591780398839062,0.7084033241071835,0.748381672029562,0.7187953057545426,0.753311669494622,0.7062674702605553,0.7358859023905029,0.7186130155702993
1037,1519095267,0.7145220126046261,0.727398525348774,0.7366660032177925,0.734048241059121,0.7317006463822403,0.7288728488862795,0.7212994789054077,0.7052047858073103,1.2984415725460319,0.7338428032656173,0.7294879160595552,0.7115352838363106,0.7293665051279578,0.7186221937427015,0.7336060103574109,0.7231927930193707,0.7619229834606608,0.7283915501668216,0.7126717139544757,0.7367214955632201,0.7179200259203655,0.7496151543131239,0.7143401669742089,0.7178228132865626,0.6995593715124654,0.7226603669787646,0.7204035963188288,0.7475650089034275,0.7236017410530282,0.7299128479161885,0.7171144102072341,0.7553994465815091,0.7180444085585466,0.7398660837683585,0.06233341456117085,0.7171463152941858,0.7738463424273012,0.7381979775258888,0.741648170257594,0.7397853389412579,0.7228384617577709,1.107479425389135,1.3745046763124262,0.7360813923171664,0.7017395580913586,0.7249613615124064,0.7295413049356685,0.7112945662146354,0.71877152063099,0.7408548462008865,0.7410501012608244,0.7023287536162192,0.7258516291227208,0.7149975452854984,0.7299256451189667,0.7437314449737049,0.7514368652919762,0.7292404640219611,0.7285908538092442,0.7220571592419052,0.7245174644856301,0.3192939289436808,0.63678820079101,0.7242461324778982,0.8936780966838156,0.7126691659042126,0.7484079220047067,0.7282458663295097,0.730489894072104,0.7233462538494753,0.7257914627168611,0.7257519975454237,0.9301598054329228,0.7206562045250804,0.702644132529561,0.7145643856430669,0.7040438855333108,0.7277759489682322,0.7157040071321489,0.7614564031843102,0.7107658034470777,0.7507268322244867,0.7212384723323023,0.7556350365648935,0.7086664414916283,0.7382656279450028,0.7209042076207635
1038,1519095273,0.7168827205036675,0.7298474054032915,0.7389597595371822,0.7364253266846648,0.7341214665577134,0.7313758782400465,0.7238593444597607,0.7077629891761292,1.2984415725460319,0.7362253215780473,0.731940164129817,0.7140152722710859,0.7317639983819805,0.7210398843456561,0.7360214083833703,0.7257282273968145,0.7650903648057329,0.730847208124618,0.7150933875935582,0.7404321034646731,0.720283676475997,0.7520674813863154,0.716770850005905,0.7203818087883096,0.7018591783563186,0.7250016245215105,0.7228060706658621,0.7499518320536883,0.7260237387504096,0.732322613053964,0.7196492866335511,0.7578086205403286,0.7204336688860251,0.7422597622040488,0.06233341456117085,0.719501411920868,0.777535989350995,0.7405673654654816,0.7440388717603194,0.7421909418288908,0.7252593964727848,1.108320846794532,1.3745046763124262,0.7384073365822502,0.704192456078898,0.7274028462977059,0.7320441327814254,0.7136454752286947,0.721067949547533,0.7432469092407128,0.7433831416494865,0.7046566528317082,0.7281835395943403,0.7174579106698467,0.7323223545026781,0.7460673288625879,0.7538696366609711,0.7316973933590015,0.7310466181397716,0.7245134091512409,0.7269814019010981,0.2653942113156997,0.49555135841405296,0.7265895515883186,0.8936780966838156,0.7150856640183749,0.7509024275269844,0.7306924949938748,0.7329292033372762,0.7257807433068058,0.7282401329132676,0.7281870473915824,0.9321669058631663,0.7231288128674362,0.7052146187753572,0.7177447292132318,0.7064927366460722,0.7302072153734342,0.7181137935921701,0.763712920061488,0.7131987496573808,0.7531044076898593,0.7236861872065931,0.7579625538046704,0.7111001991019569,0.7406143706801173,0.72332785709373
1039,1519095278,0.7207825709663818,0.73386098920613,0.7428616921019099,0.7403903987875635,0.7380734590558936,0.7356446408913618,0.7279866693698597,0.7118980502851882,1.2984415725460319,0.7402011990318782,0.7359553501112517,0.7180763014934716,0.735729384238532,0.7250972212479452,0.7399690599337104,0.7298554811791852,0.768257746150805,0.7347805204163818,0.7190905094916518,0.7438239306185787,0.7243128042874499,0.7560674986500587,0.7208205654469609,0.7244570066495204,0.7056202181912576,0.728974752497362,0.7267074245583041,0.7537887820605268,0.7299309971118737,0.7363460133483748,0.7237284519755773,0.7617190080553581,0.7244654508534062,0.7461857532586964,0.06233341456117085,0.7235440571265326,0.7801479043553968,0.744604295363984,0.7479580398068375,0.7460960954404461,0.7292956015261503,1.1098402194926147,1.3745046763124262,0.7423295158887566,0.7082647934294634,0.7313789556306562,0.7363055528746298,0.7175385414894284,0.7250862872513899,0.7471370199534781,0.747138360797309,0.7084668682010946,0.7318610936906031,0.721502488004282,0.7363264054877019,0.7498135241857732,0.7577987181315678,0.7357280254838865,0.7349568225477712,0.7285469462778583,0.7310403955710532,0.16982957916553296,0.2586896141712771,0.7303205440357408,0.8936780966838156,0.7190900639294596,0.754935380028135,0.7347042394628057,0.736950720398099,0.729719932833597,0.7322842902687446,0.7321747641702734,0.9342947341388381,0.7272826765451154,0.7093681801645912,0.721985187306785,0.7105414274969815,0.7342574378523274,0.7220371259777654,0.7672803084465347,0.7171837076665498,0.7569072157404314,0.7277132314059664,0.7616907241384164,0.7150382625680729,0.7446941668866868,0.7272337665578524
1040,1519095284,0.7215448539703764,0.734642335752102,0.7436346353804999,0.7411593867267866,0.7388281313119998,0.7364287159914328,0.728760854279417,0.712688539597488,1.2984415725460319,0.740967694056059,0.7367390424111083,0.7188688217216974,0.7364894684402826,0.7258407504204174,0.7407204407617224,0.7306220623872574,0.7693135399324957,0.7355484085268353,0.7198575033085876,0.7438239306185787,0.7250721076646274,0.7568744665534046,0.7215826152917764,0.7252276165051279,0.7062824621912158,0.7297262247662003,0.7274429629067659,0.7545109412250222,0.730655196736444,0.7370812699338903,0.724502345207717,0.7624449262418083,0.7251791242731761,0.7469255759256939,0.06233341456117085,0.7243084117266286,0.7809086562984265,0.745287826905739,0.7487072371359987,0.7468394043900907,0.7300699470915676,1.110031199138857,1.3745046763124262,0.7431027766743361,0.7089822815787031,0.7321341933271529,0.7370877230516855,0.7182916788780161,0.7258491941813442,0.7479045835142409,0.7478673889576426,0.7091369708632154,0.7326139246585198,0.7222966263351284,0.7370532660689945,0.7505423919005734,0.758534183713408,0.7364648768636705,0.7357271899776633,0.7293213969876164,0.7317968866102527,0.1534166324140847,0.24428899494852857,0.7310656289935207,0.8936780966838156,0.7198593894324467,0.7557554680195481,0.7354902039407268,0.737689725914514,0.7304489640838344,0.7330345782284152,0.7329360403303751,0.9348289548548578,0.7280780802493131,0.71018013994789,0.721985187306785,0.711266296564921,0.7350465430990977,0.7227198293636706,0.7679740656003836,0.7179379696522669,0.7576220880117606,0.7284926922800647,0.7624135918159378,0.7157305082454888,0.7453665616714719,0.7279679455491298
1041,1519095289,0.723951113605929,0.73709315804231,0.7461698103920531,0.7435507853097434,0.741237173301141,0.7389294965887389,0.7312807139859452,0.7151335876871913,1.2984415725460319,0.7433529867253705,0.7391914254007524,0.7214029744068411,0.7388915104584649,0.7281740920358273,0.7431346592578527,0.7331167386727908,0.7714251274958771,0.7379371321036092,0.7222673660314262,0.7455198441955314,0.727503241525195,0.7593167858882341,0.7240517033624783,0.7275580017728853,0.7085549033048216,0.7320056506616177,0.729816907882614,0.756804344071144,0.7331012722589081,0.7394631825147989,0.7268520945081569,0.7647491600891092,0.7274170312225663,0.7493841844883808,0.06233341456117085,0.7267726216670236,0.7825949897721423,0.747623098670311,0.7510704017600623,0.7492593041996926,0.7324013646529387,1.1108538399973245,1.3745046763124262,0.7456042314043182,0.7114302953118001,0.7345113404754198,0.7395936398506502,0.7206782392964155,0.7281455874739773,0.7502715864165861,0.7501572432835064,0.7114197779404523,0.7350144678031868,0.7248068967224127,0.7394292304965953,0.7528428533334864,0.7608794895663291,0.738812061835534,0.7381233914742822,0.7317544325541889,0.7342287678794502,0.13067820922698703,0.21321239878800258,0.7334505772813525,0.8936780966838156,0.7223223146299915,0.7582353492202477,0.737961215601532,0.7400463097322764,0.7328680653592976,0.7354484809177785,0.7353238636467854,0.9359396510327971,0.7304576168682648,0.7126522055267623,0.7241054163535615,0.7136782264146851,0.7374908380597608,0.725095213015189,0.7701764918638371,0.7203056553977496,0.7598960222879162,0.7309236806016699,0.7646840468077185,0.7180962870761974,0.7477157256627739,0.7303105564114276
1042,1519095295,0.726307900801935,0.7395291993028554,0.7485469181527044,0.7459263468616687,0.7436090608393675,0.7414538126544842,0.7337486967213668,0.7175684799305722,1.2984415725460319,0.7457332189784677,0.7416082221671579,0.7238180948753716,0.74128721964992,0.7305955504481146,0.7455013256835462,0.7355706362128475,0.7735367150592586,0.7403321218188232,0.7246690185678765,0.7472157577724842,0.7298631696689096,0.7617522980903724,0.7264489246616345,0.7299712661218979,0.7108350167016528,0.7343652447257856,0.7321998186471783,0.7591328851384394,0.7354499587385329,0.7418401446966143,0.7292688138746404,0.7671452878373564,0.7298076489959456,0.7517530829915494,0.06233341456117085,0.7291765571417419,0.784281323245858,0.7499623538470459,0.7534057711663245,0.7515933446697627,0.7347615345979822,1.1117613900890935,1.3745046763124262,0.7479740518727769,0.7138095607090985,0.736930590418886,0.7421232701282247,0.7230064406409787,0.7305450008049137,0.7526056913577842,0.7524152215038856,0.7137030200202288,0.7374087406576386,0.7272027180743251,0.7417954166595119,0.7550618184780957,0.7632924530357964,0.7412214702073294,0.740528218551002,0.7341681731412969,0.7366569783984178,0.12040763301436677,0.19066839405883487,0.7358365674027488,0.8936780966838156,0.7246886294006442,0.7607075180103211,0.7403757961726563,0.7424573016135722,0.7352223370639094,0.737858127310865,0.7377327859782176,0.9363682348840672,0.7328974478200104,0.7151095271870571,0.7262256454003381,0.7160611136911862,0.7399310189993772,0.7274502083550961,0.7723799394643245,0.7227017688940106,0.7622327956564914,0.7333340223163758,0.7669910061983465,0.7205406305348001,0.7500402774593159,0.7326963660640109
1043,1519095300,0.7287455134085108,0.7420088702725406,0.7509368611979963,0.7483565781799606,0.7460432967128856,0.7439310876020727,0.7362488895436087,0.720098106131088,1.2984415725460319,0.7481695039246,0.7440638220304497,0.7263745702452294,0.7437244820191141,0.7330653600089139,0.7479429655513482,0.738060345315692,0.7777598901860214,0.742753535915822,0.7270610065886993,0.7516914394680513,0.7323586418014013,0.7642552521607406,0.7289034470511904,0.73249352856317,0.7131909191354822,0.7368234999499208,0.7346014979148349,0.7615587609051025,0.737906052486904,0.7442787027275406,0.7317820563072747,0.76956102937718,0.7322440598660017,0.7541817329097107,0.06233341456117085,0.7316917015406433,0.7888965517002379,0.7523338685873813,0.7557914804163779,0.7540067864387645,0.7371267274655262,1.1125967276553443,1.3745046763124262,0.7503633885046282,0.7161987888761973,0.7393581642728269,0.7446077673152757,0.7253953364196889,0.7330459727218497,0.7549866114410135,0.7547430503742232,0.7160259917069505,0.7397854764660021,0.7297456505925304,0.7442260827238063,0.7573376016382067,0.7657292331209711,0.743702498713112,0.742948636759767,0.7366482626376525,0.7391222023906013,0.0919096970727041,0.1440385303593944,0.7382197664866259,0.8936780966838156,0.7271237579665335,0.763229581082809,0.7428519857690368,0.7449163056059226,0.7376658296335109,0.74031850974315,0.7401548277848314,0.9389276652071447,0.7352871367079538,0.7176840828851837,0.7304661034938913,0.7184402572440458,0.742404118684539,0.7298076297641194,0.7746758731581467,0.7251026216323653,0.7646545968772275,0.7358249448866636,0.7693433662269347,0.7229179944293482,0.7524258975689373,0.7350896710769296
1044,1519095306,0.7310378485125706,0.7443727210948117,0.7532309284807305,0.7507083312022529,0.7483742188079872,0.746364756878669,0.7386945442878742,0.7225671621343753,1.2984415725460319,0.7505302749299005,0.7464474265096713,0.7286647065923989,0.7460529081662035,0.7354419620684444,0.7502591894064498,0.7404998963722759,0.7798714777494028,0.7451013849261973,0.729322432242899,0.753387353045004,0.7347226658339939,0.7666588396775043,0.7313118858070741,0.7349595642895392,0.7154255365198764,0.7390981935033158,0.7369114082839042,0.7637993471425977,0.7402738308823787,0.746611290975262,0.734242589034744,0.7718320907172578,0.7346151495694424,0.7565639897119752,0.06233341456117085,0.7340541305311541,0.7905828851739536,0.7547202709329133,0.7581302747602641,0.7563482078080654,0.7394331463433665,1.1134468780473425,1.3745046763124262,0.7526509107939828,0.718475793525412,0.741710767348226,0.74704941904008,0.7276591410755675,0.7353434720996925,0.7573221411626543,0.7569441615595573,0.718233653970485,0.7421225324901429,0.732042248264811,0.7465686823209603,0.7595212470480646,0.7680289756861074,0.7460667099477951,0.7453015131680235,0.7390418296969559,0.7414910266642623,0.07366569135304155,0.13671846507880808,0.7405614411985968,0.8936780966838156,0.7294962621017393,0.7656471045551165,0.7452643072924539,0.7472801460762126,0.7400243115446815,0.7426878511911623,0.7424960301186226,0.9403401809986545,0.7376039684506022,0.7202217619811202,0.7325863325406679,0.7207286845941725,0.7447758764823468,0.7321260456521523,0.7769042758547282,0.7273148668480698,0.7668759672644805,0.7382360841027773,0.7715867920541156,0.7252583693381567,0.7548506819163369,0.7374105345796139
1045,1519095312,0.7333651933798346,0.7468038068457084,0.7556238603814031,0.7531016173207071,0.7507635123444205,0.7488780288452639,0.7411976969686429,0.7250704396188108,1.2984415725460319,0.7529385389520609,0.7488611533303426,0.731066637305389,0.7484340447115303,0.7378223263882511,0.7526408918991025,0.7429864110568701,0.7819830653127842,0.7474657957286177,0.7316756373345606,0.7550832666219568,0.7371303928498747,0.769082717649971,0.7337449674946779,0.737405335280998,0.7177600609640516,0.7415070859842318,0.7392956055990837,0.766144016061903,0.7425983715664262,0.7489987286052152,0.7366907888585665,0.7741392244503179,0.7369705746926157,0.7589638188403575,0.06233341456117085,0.7364747654324907,0.7922692186476693,0.7570576382557793,0.7604832639326631,0.75871817968536,0.7417243825235095,1.1142954413508679,1.3745046763124262,0.7550194383480134,0.7208598786336017,0.744094387775487,0.7495636357437108,0.7299717805902761,0.7378036617698643,0.7596681812584652,0.7592169050937267,0.720552478132993,0.7445277386780293,0.7344389303093483,0.748963619598978,0.7617684068152987,0.7703639872753191,0.7484604021678084,0.7476697321901278,0.7414686077199009,0.7439142190368181,0.07338270951249934,0.1414188750953809,0.742974892860983,0.8936780966838156,0.7319087240179979,0.7680711818069834,0.747695620240723,0.749675873545862,0.742350686061017,0.745112534766166,0.7448807562191337,0.9415836778065648,0.7399378711245588,0.7227628487017502,0.7347065615874444,0.7231171309233961,0.7472026391690649,0.7344997371563506,0.7791138865114996,0.7296233813600232,0.7692139114473099,0.7406695576144886,0.7738636521502247,0.7276219345258755,0.75720923541953,0.7398114869771295
1046,1519095317,0.7366497121866262,0.7502971939217352,0.7588706574378561,0.7563981461288758,0.7541163157620495,0.7524965849897834,0.7447416950475283,0.7285190312774567,1.2984415725460319,0.7562408763231193,0.752201655515314,0.7345168957585521,0.751822754232349,0.7411805953780053,0.7559964920890352,0.7464842388013999,0.7851504466578563,0.7507802358012005,0.734986980971211,0.7577100199817484,0.7404783501747843,0.7724778709483308,0.7371385938362999,0.7409641121043321,0.7210042166704502,0.7447903664507333,0.742723191011453,0.7693464551064201,0.7459513201720201,0.7523466068580131,0.7402341150416675,0.7773360044162598,0.740330114098244,0.7622422510597571,0.06233341456117085,0.7398118766823816,0.7947163040644147,0.7603551473438334,0.7637678058984297,0.761977786297852,0.7449819046689085,1.1153500616411283,1.3745046763124262,0.7582590819113882,0.7242242256110434,0.747491297411551,0.7531659440908045,0.7332507884566423,0.7411534395321671,0.7629347823983599,0.7624119871875941,0.72378550325769,0.7478024341962299,0.7378639263511709,0.7522921906135162,0.7649551058274149,0.7736348842588893,0.7517877186669932,0.750980683245954,0.7448879102812692,0.7473153586993359,0.11794402640258753,0.09430998871909223,0.7462602573399875,0.8936780966838156,0.7352924385258123,0.7714885267561081,0.7510521494621188,0.7530091957485504,0.7456893731473694,0.7485080716155574,0.7482591616422855,0.9448282386524472,0.7432475209978227,0.7262476126659111,0.7378869051576092,0.7264735021041712,0.7506647695742239,0.7378630172286454,0.7823468244589187,0.7329092496825057,0.772379553079573,0.7441076865458369,0.7771203307330508,0.7309232729658931,0.7604828579405855,0.7432527986691362
1047,1519095323,0.7381064024919967,0.7517609031031125,0.7602668795754622,0.7578227915001314,0.7555499191431869,0.7540532520710753,0.7462296365212704,0.7300046203965338,1.2984415725460319,0.7576724519904584,0.7536448711939291,0.7359944365966513,0.7532759155713245,0.7426466006027607,0.7574284971703907,0.7479560317270582,0.7883178280029284,0.752229986523999,0.7364580798831424,0.7594059335587011,0.741920249292496,0.7739889636814654,0.7385948132529357,0.7425437775245318,0.7223453617388893,0.7461609531888103,0.7441184431339535,0.7707728688828995,0.7473941960762573,0.7537863032467964,0.7418009336339834,0.7787470450059865,0.7418025030931871,0.7637006782797119,0.06233341456117085,0.7412313376362311,0.7980762918127956,0.7617199060074967,0.7651757205131282,0.7634205403423044,0.7464186363962654,1.1157534466279972,1.3745046763124262,0.7596585113898066,0.7256682723676481,0.7489494107414739,0.7547173702935767,0.734688490063299,0.7425234495682576,0.7643409260365699,0.7638194075083182,0.7251423286789611,0.7492010703051601,0.7393223215278946,0.7537246070537716,0.7663727108907209,0.775047172351878,0.7531980673460086,0.7524370067253531,0.7463483437193081,0.7487741746297332,0.08733204965216833,0.0748047840961802,0.7476619684737891,0.8936780966838156,0.7367557228342058,0.7730276364151288,0.7525046531955131,0.75441522932094,0.7471291153178684,0.7499629649912459,0.7497174717187486,0.9449218027326541,0.7447156776032092,0.7277683098039411,0.7400071342043859,0.7279289491493999,0.7521086314651904,0.7393335399048631,0.7837316137302959,0.7344104308110874,0.7737947937251197,0.7455807842068095,0.7785364767600922,0.7323973071693752,0.7618252748106467,0.7446407857046052
1048,1519095328,0.7404380747742293,0.7541900748109959,0.7624969206451278,0.7601821696976592,0.7579050810479573,0.7565903174891909,0.7487199341466695,0.7324930192001954,1.2984415725460319,0.7600421633238992,0.7560023006066116,0.7384378616538576,0.7556311362788382,0.7450209996868786,0.759777403831168,0.750424256818152,0.7914852093480005,0.7545998499261284,0.7388513851247238,0.7627850094827047,0.7442649740404347,0.7764241578807024,0.7410113915122166,0.7449512217118838,0.7245787644506794,0.7484949175005553,0.746430778806743,0.7730709836822784,0.7498236662506053,0.7561552779217046,0.7442058926887172,0.7810949376315085,0.7441068362473303,0.7660590044796975,0.06233341456117085,0.7435780253472537,0.8017659387364895,0.7640110767419845,0.7675488912427982,0.7657608162638065,0.7487127028423298,1.1167808218994724,1.3745046763124262,0.7618965877084346,0.7280268441454167,0.7513133440109279,0.7572549370879057,0.7369721565744769,0.7448459127663369,0.7667200265265833,0.7660724266340836,0.7273799873676176,0.7514899970150224,0.7417366065503265,0.7560767529180468,0.7686064910713726,0.7774027415419937,0.7555964047315824,0.7548074164371013,0.7487587815884438,0.7511801883495204,0.05047782641920036,0.050958436464331514,0.7499812206977015,0.8936780966838156,0.7391640095162455,0.775471712327065,0.7548830855695552,0.7567974247383866,0.7495483076167588,0.7523647749697483,0.75208441114169,0.9477619252963522,0.7470285806334852,0.7302883708572174,0.7431874777745507,0.730293290097948,0.7545119909298631,0.7417360786628425,0.7859089439590281,0.7368014586254592,0.7760678311205267,0.7479976772439544,0.7807760952129408,0.73485141359769,0.7641008071443772,0.7469532403481215
1049,1519095334,0.7428279412074636,0.756664462954878,0.7647767190964643,0.7625115345968337,0.760274890904172,0.7591316048920943,0.7511861697223818,0.7350057402920607,1.2984415725460319,0.7623785483362062,0.7583983000093943,0.7409838814847767,0.7580014469195655,0.7473846502486439,0.7621521040931323,0.7528589103978331,0.793596796911382,0.7569900128694497,0.741229437863978,0.7664956173841577,0.7466934743391961,0.7788368094154534,0.7434698267997146,0.7474136416105526,0.7268348739302485,0.7508315417988156,0.7487338691220321,0.7753123658468035,0.7521781625473306,0.7585315670877676,0.7466601022072504,0.7833754536817482,0.7464114071732993,0.7683718579239169,0.06233341456117085,0.7460209777164316,0.8034522722102052,0.7662908867965544,0.7699319281083736,0.7680697898448554,0.7510460712084605,1.1174804634012878,1.3745046763124262,0.7641818745556502,0.7303729699190414,0.7537266758922256,0.7597848883321419,0.7393126371887314,0.7472461473450879,0.7691053009426828,0.7683590141846087,0.7296656707116465,0.7537881121946949,0.7442481293937749,0.7584414543686595,0.7709131860232749,0.7797068682072139,0.7580084860287788,0.7572040375530508,0.7511896388564939,0.7535910339380891,0.01087701473391093,0.03658775615888597,0.7523162734232719,0.8936780966838156,0.7416107861918818,0.7779026916456317,0.7573082022382144,0.7592010214097116,0.7519033216845685,0.7547674692029358,0.7544754989610705,0.9501221546744731,0.7494238334386683,0.7328217212995848,0.7463678213447156,0.7326518700911322,0.7569513686323567,0.7440507495758418,0.7881797552757102,0.7391812068619891,0.7782749993894637,0.7504363712623559,0.7830787710726536,0.7372003847363737,0.766393575173102,0.74927140275951
1050,1519095339,0.7458195424647938,0.759712688958679,0.7676015216942539,0.7655225980624999,0.7632616762401261,0.7622855178500646,0.75430415275336,0.738133104994987,1.2984415725460319,0.7653802761529614,0.7614826439726885,0.7440365658261053,0.7610019344091339,0.7504092289481199,0.7651432913922335,0.7559698288614026,0.7967641782564541,0.759966354704485,0.7441968456935604,0.7689566047552245,0.7496978534561066,0.781940915234985,0.746491131792566,0.7504937460197089,0.7296170181431605,0.7538040332657004,0.7517030756926566,0.778239230923525,0.7551901756827331,0.7615497924904143,0.7497246528527959,0.786371076181722,0.7493685396347628,0.7713581466942065,0.06233341456117085,0.7490158122321803,0.806064187214607,0.7693265268897163,0.7729530099442509,0.7710453795731325,0.7539519168229156,1.1184591679595932,1.3745046763124262,0.7670436197651072,0.7332741129711189,0.7567256536026885,0.7629445689924602,0.742269401204908,0.7502662951211945,0.7721101772284358,0.7712706873116527,0.7324549444956824,0.7567469519386861,0.7473053821454311,0.7614545469900672,0.7737482774867408,0.7826702703189319,0.7610244530956776,0.7601772729110735,0.7542562790262397,0.7566386191268469,0.004235264476479032,0.038189488234597085,0.7553053746517832,0.8936780966838156,0.7445541889999046,0.7810046458288709,0.7604255649225077,0.7621998405034561,0.7549041559221077,0.757813150885934,0.7574775795581161,0.953372751912627,0.7523938316592419,0.7359997042546299,0.7495481649148804,0.7355767860956884,0.760005370720179,0.7470030316478077,0.7911014822814195,0.7420751037094254,0.7812010168494209,0.7535207627554241,0.7860150305547946,0.7401675923108948,0.7694546862966407,0.752257362612411
