,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/5output-data-rate,HundredGigE0/0/0/8output-data-rate,HundredGigE0/0/0/15packets-received,performance-statistics__global__configuration-items-processed,HundredGigE0/0/0/11output-data-rate,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/0input-packet-rate,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,HundredGigE0/0/0/19output-data-rate,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/7output-data-rate,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/6output-data-rate,HundredGigE0/0/0/11input-data-rate,HundredGigE0/0/0/5input-data-rate,HundredGigE0/0/0/31output-packet-rate,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/30input-packet-rate,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/9output-data-rate,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/6input-data-rate,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/18output-data-rate,HundredGigE0/0/0/18input-data-rate,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
1355,1519076352,1.486900573262202,1.4574550289733859,1.4509285422867109,1.4734729764468084,1.3931781313658826,1.4839516836966715,1.4563318782686374,1.486848172431002,-0.11924824740257388,-0.12714105874363202,1.4702258253742362,0.7865266644326675,-0.13220343818107078,1.4883294034786663,0.956691604340351,1.4863966757454812,1.4074541923574362,1.4682150054838603,1.4111568247696649,1.4818941661682694,1.4670036101899595,1.4808163433780543,1.4669962596986659,1.4984959586992728,1.4856886405383367,1.491755894860776,1.4505919530581102,1.4624746554756958,-0.09599674112048297,1.4913713950127723,1.4531661067609896,1.4878330184346575,1.4794487611130858,1.4679757604989598,1.5052933405318332,1.4891990423559867,1.5075512133492994,-0.1268562071823323,0.07167933088145235,1.4906362633694827,-0.12455186976513344,1.4231683361190839,1.4578200294555783,1.4976631588503213,1.4980757445926527,1.4609738719350134,1.4590552288874545,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.22484407816390803,1.490399939948176,1.4831895126054735,1.4541688607073495,1.489720964620388,1.4511657921721557,1.5064620985735278,1.4612385168055306,1.4622831008789017,1.487594390716898,1.4908701145402765,1.473090763362524,1.4677282865292882,1.4961197050719437,1.4839694300599782,1.4818311255446293,1.493032367873677,1.4900657438769043,1.432988062830743,1.4888574565230446,1.5068735226484147,1.4587556151871663,0.08338532299804761,1.4542563792000323,1.4907101455624292,0.9408572418625151,1.4832036295769213,1.449758060497305,1.4899365268953457,1.4909497600958945,-0.09590496598843858,1.4670014869393977,-0.1327247617262905,1.4685961870616204,1.460310826686141,-0.12827846487802505,1.4846612477876113,1.4907970178937735,1.4830385963357813,1.5099568947616024,1.4554585993688982,-0.12714105874363202,-0.12104214949382851,1.4487871762198474,1.3740720443879264,1.4877294707261104
1356,1519076357,1.4890295823089679,1.4586327846495897,1.4533508676168154,1.4758815929805966,1.3960366392101657,1.4858098767723524,1.4586896578498063,1.4895097752705007,-0.11924824740257388,-0.12714105874363202,1.4717570273195502,0.7865266644326675,-0.13220343818107078,1.4889726365234914,0.9574581927645067,1.4890615980258612,1.4074541923574362,1.4702494216878477,1.4133231210729984,1.4842518518264218,1.4681062178174027,1.4824757315609713,1.4680982309848953,1.5004998851338596,1.4883437113517746,1.4923794261936607,1.4523294135633482,1.4644971884700084,-0.09599674112048297,1.4931114054022743,1.455345808771472,1.4891183495449893,1.4823662379154083,1.4690774054160678,1.508177974364139,1.4922328410172774,1.5092833048796814,-0.1268562071823323,0.07167933088145235,1.4912593467346682,-0.12455186976513344,1.425822698261282,1.4594520454214126,1.4996645894037817,1.500079360160138,1.4629894437700495,1.4612411432563326,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,-0.5829260220342368,1.4916460388821653,1.4850615853718427,1.4558016084686005,1.491538232503858,1.4529066017227286,1.5081929282077304,1.4628856043260108,1.464301852430866,1.4895230122304244,1.4920303630370442,1.4784221734410234,1.4696035850707851,1.4991238109048752,1.4858263385791861,1.484224932828217,1.4962458425391951,1.491804480701167,1.432988062830743,1.491878758915972,1.5086059153541103,1.4599377928932302,-1.2852841165561268,1.4558881591778738,1.4918691417913565,0.9413118239747801,1.4850831243354776,1.4514924753536484,1.492358775975415,1.4930034940716628,-0.09590496598843858,1.4681030090996086,-0.1327247617262905,1.4701205284048389,1.4633374305390097,-0.12827846487802505,1.4852814030318726,1.4914209499447226,1.4855184647207118,1.5166916637947148,1.4565485172532762,-0.12714105874363202,-0.12104214949382851,1.4516803997969199,1.3756333713795448,1.4896591418755378
1357,1519076363,1.491690843617425,1.4609882960019978,1.4545620302818678,1.4778084862076273,1.3974658931323074,1.4870486721561396,1.4610474374309754,1.4916390575420997,-0.11924824740257388,-0.12714105874363202,1.4732882292648644,0.7865266644326675,-0.13220343818107078,1.4902591026131418,0.9584164282947012,1.4922595047623173,1.4074541923574362,1.472283837891835,1.4144062692246653,1.4866348261921285,1.4697601292585678,1.4841351197438881,1.4692002022711248,1.5025038115684461,1.4904677680025251,1.49362648885943,1.4540668740685865,1.4665197214643209,-0.09599674112048297,1.494271412328609,1.456435659776713,1.4904036806553211,1.4838249763165694,1.4701790503331758,1.5099087546635226,1.4952666396785679,1.5115927602535242,-0.1268562071823323,0.07167933088145235,1.4925055134650391,-0.12455186976513344,1.4267679101460649,1.4610840613872467,1.5021663775956071,1.5025838796194948,1.4650050156050858,1.462880579032991,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.3056210881837225,1.49226908834916,1.48772408886179,1.4574343562298517,1.494567012309641,1.4546474112733017,1.5110776442647347,1.4645326918464907,1.4663206039828303,1.4901658860682665,1.4931906115338116,1.4784221734410234,1.4708537840984497,1.5011265481268297,1.4876832470983943,1.4865948527995079,1.497852579871954,1.4929636385840088,1.432988062830743,1.4936915403517286,1.5103383080598058,1.4617110594523264,0.08338532299804761,1.4575199391557154,1.4930281380202841,0.9415845732421392,1.4877386330353413,1.4532268902099919,1.4941754627854669,1.495057228047431,-0.09590496598843858,1.4692045312598194,-0.1327247617262905,1.4721529835291303,1.4658596004164002,-0.12827846487802505,1.487141868764656,1.49329274609757,1.4861384318169446,1.518375356052993,1.458183394079843,-0.12714105874363202,-0.12104214949382851,1.4545736233739923,1.3766742560406235,1.4909455893084895
1358,1519076368,1.4943521049258823,1.4621660516782018,1.4557731929469202,1.479735379434658,1.3984187290804018,1.4882874675399267,1.4622263272215599,1.4943006603815983,-0.11924824740257388,-0.12714105874363202,1.4753298318586165,0.7865266644326675,-0.13220343818107078,1.4915455687027919,0.9591830167188569,1.4943914425866214,1.4074541923574362,1.4738096500448257,1.4154894173763322,1.4890346596962047,1.4714140406997327,1.4874414195068428,1.4703021735573543,1.5050087196116795,1.493122838815963,1.4948735515251992,1.4569626415773167,1.4685422544586335,-0.09599674112048297,1.4954314192549434,1.4580704362845747,1.4910463462104868,1.485769960851451,1.4712806952502835,1.5127933884958287,1.4970869188753424,1.513902215627367,-0.1268562071823323,0.07167933088145235,1.4937516801954098,-0.12455186976513344,1.4277131220308477,1.462716077353081,1.5041678081490675,1.5050883990788515,1.467020587440122,1.4645200148096498,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.3258153406886761,1.4935151872831494,1.4903449907347068,1.4585228547373523,1.4969900361542678,1.4563882208238745,1.5128084738989374,1.4667288085404642,1.4688440434227856,1.4914516337439507,1.4943508600305793,1.4784221734410234,1.4727290826399466,1.5041306539597612,1.4889211861111997,1.4889770150183508,1.499459317204713,1.4941227964668504,1.432988062830743,1.4961085822660707,1.5132256292359652,1.4634843260114223,0.4744337342992403,1.4586077924742766,1.4941871342492115,0.9421300717768573,1.4903693753328229,1.454961305066335,1.4972032741355534,1.4981378290110834,-0.09590496598843858,1.4703060534200303,-0.1327247617262905,1.4736773248723487,1.4678773363183124,-0.12827846487802505,1.4883821792531782,1.4951645422504172,1.4879983331056426,1.518375356052993,1.459273311964221,-0.12714105874363202,-0.12104214949382851,1.4563095575202358,1.3777151407017023,1.492232036741441
1359,1519076374,1.4964811139726482,1.4639326851925076,1.4575899369444987,1.4816622726616888,1.3993715650284961,1.4895262629237138,1.4634052170121443,1.496429942653197,-0.11924824740257388,-0.12714105874363202,1.4773714344523687,0.7865266644326675,-0.13220343818107078,1.4934752678372674,0.9599496051430125,1.4965233804109253,1.413096355590561,1.4753354621978163,1.4176557136796657,1.4914293057730905,1.472516648327176,1.4891008076897598,1.471404144843584,1.5075136276549126,1.4952468954667135,1.4954970828580838,1.459858409086047,1.4715760539501024,-0.09599674112048297,1.4977514331076127,1.4597052127924366,1.4936170084311504,1.488201191520053,1.4723823401673914,1.5145241687952122,1.4989071980721167,1.5156343071577492,-0.1268562071823323,0.07167933088145235,1.4943747635605953,-0.12455186976513344,1.4307041349813248,1.4643480933189152,1.507169953979258,1.507092014646337,1.4700439451926766,1.4661594505863083,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.3056210881837225,1.4947612862171387,1.4929242909905933,1.459611353244853,1.4988073040377379,1.4604501097752116,1.5162701331673425,1.4689249252344374,1.471872170750732,1.493380255257477,1.4960912327757308,1.4837535835195228,1.4752294806952757,1.5061333911817156,1.4901591251240052,1.491359177237194,1.5014677388706619,1.4958615332911132,1.432988062830743,1.4979213637018272,1.5155354861768926,1.4658486814235503,0.5721958371245385,1.4596956457928376,1.4959256285926026,0.9425846538891223,1.4929450811805662,1.4584301347790218,1.4990199609456052,1.5001915629868514,-0.09590496598843858,1.4714075755802412,-0.1327247617262905,1.4752016662155671,1.4698950722202246,-0.12827846487802505,1.4908628002302229,1.4964124063523154,1.4898582343943403,1.518375356052993,1.4614531477329769,-0.12714105874363202,-0.12104214949382851,1.4580454916664791,1.3792764676933205,1.4948049316073442
1360,1519076380,1.4996746275427968,1.4662881965449157,1.4600122622746032,1.4859977824225077,1.4012772369246849,1.4926232513831819,1.4657629965933134,1.4996238660605954,-0.11924824740257388,-0.12714105874363202,1.479923437694559,0.7865266644326675,-0.13220343818107078,1.496691433061393,0.9616744290973627,1.4997212871473813,1.413096355590561,1.4778784824528004,1.4198220099829992,1.4938310845623635,1.4752731673957844,1.493642291137743,1.4741590730591578,1.5110204989154392,1.4984329804428391,1.4986147395225071,1.4627541765947771,1.4746098534415712,-0.09599674112048297,1.5006514504234494,1.461884914802919,1.496187670651814,1.4916049144560959,1.4751364524601611,1.5185626561604406,1.5019409967334074,1.5190984902185132,-0.1268562071823323,0.07167933088145235,1.4974901803865226,-0.12455186976513344,1.4325945587508904,1.4676121252505836,1.5101720998094486,1.5105983418894364,1.4730673029452308,1.4688918435474059,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,-0.05787545690544266,1.497253484085117,1.4954619896294494,1.4623325995136047,1.501836083843521,1.4627711891759754,1.5185779060129458,1.4716700711019042,1.4749002980786785,1.496594624446688,1.4989918540176497,1.4837535835195228,1.477729878750605,1.5096381813201358,1.4920160336432131,1.4937535817035892,1.50427952920299,1.4987594279982175,1.432988062830743,1.5009426660947547,1.519000271588284,1.4676219479826464,0.27890952864864393,1.4618713524299598,1.498823119164921,0.9432210688462934,1.4954712542235453,1.4613208262062607,1.5020477722956918,1.504299030938388,-0.09590496598843858,1.474161380980768,-0.1327247617262905,1.4777422351209313,1.4729216760730932,-0.12827846487802505,1.4933434212072674,1.498908134556112,1.4923381027792708,1.5200590483112708,1.4636329835017328,-0.12714105874363202,-0.12104214949382851,1.4609387152435516,1.3818786793460176,1.4973778264732474
1361,1519076385,1.5034003933746367,1.4674659522211198,1.463040168937234,1.4884063989562961,1.4036593267949207,1.4932426490750754,1.469299665965067,1.5033501100358933,-0.11924824740257388,-0.12714105874363202,1.481965040288311,0.7865266644326675,-0.13220343818107078,1.4979778991510433,0.9624410175215183,1.5034521783399133,1.413096355590561,1.4809301067587817,1.4219883062863328,1.4962160042132666,1.4763757750232278,1.4960502754934042,1.475812029988502,1.5145273701759658,1.5021500795816523,1.5004853335211612,1.4656499441035074,1.47764365293304,-0.09599674112048297,1.503551467739286,1.46297476580816,1.4981156673173115,1.4945223912584182,1.476788919835823,1.5208703632262854,1.5055815551269562,1.5219853094358167,-0.1268562071823323,0.07167933088145235,1.4993594304820788,-0.12455186976513344,1.4343166571163164,1.470876157182252,1.513174245639639,1.5136037652406644,1.4760906606977853,1.4721707151007228,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,-1.5118616372621034,1.4991226324861011,1.497958086651275,1.4634210980211055,1.5048648636493043,1.4656725384269305,1.5214626220699503,1.4749642461428643,1.4784331132946162,1.4985232459602142,1.500732226762801,1.4890849935980222,1.4814804758335987,1.5126422871530674,1.4926350031496158,1.4961375354708544,1.5066896352021286,1.501077743763901,1.432988062830743,1.5039639684876822,1.5218875927644433,1.4693952145417424,-1.383046219381425,1.462959205748521,1.5005616135083122,0.9436756509585585,1.4979754126866291,1.463633379348052,1.505075583645778,1.5073796319020403,-0.09590496598843858,1.4758136642210844,-0.1327247617262905,1.4797746902452225,1.476957147876918,-0.12827846487802505,1.4945837316957897,1.50015599865801,1.4929580698755036,1.521742740569549,1.4652678603282998,-0.12714105874363202,-0.12104214949382851,1.4644105835360386,1.3850013333292541,1.5005939450556265
1362,1519076391,1.5055294024214025,1.4698214635735278,1.4648569129348126,1.4903332921833268,1.4050885807170623,1.4944814444588628,1.4704785557556515,1.5054793923074923,-0.11924824740257388,-0.12714105874363202,1.4834962422336253,0.7865266644326675,-0.13220343818107078,1.4992643652406936,0.963207605945674,1.5055841161642174,1.4187385188236854,1.482455918911772,1.4230714544379997,1.4985860100109967,1.4774783826506712,1.4977096636763212,1.4769140012747315,1.5165312966105526,1.5042741362324028,1.5011088648540458,1.4673874046087456,1.4796661859273526,-0.09599674112048297,1.5047114746656207,1.464064616813401,1.4987583328724774,1.4959811296595795,1.4778905647529308,1.5226011435256692,1.5074018343237305,1.523717400966199,-0.1268562071823323,0.07167933088145235,1.4999825138472642,-0.12455186976513344,1.4352618690010992,1.4730521784700308,1.5151756761930995,1.5156073808081498,1.4781062325328216,1.4738101508773815,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.386398098203537,1.5003687314200904,1.5004125820560703,1.4645095965286061,1.5066821315327743,1.4674133479775033,1.5231934517041528,1.4766113336633444,1.4804518648465805,1.4998089936358985,1.5018924752595686,1.4890849935980222,1.4827306748612634,1.5146450243750218,1.4938729421624213,1.4985083512163562,1.5082963725348875,1.5022369016467427,1.432988062830743,1.505776749923439,1.5236199854701389,1.4711684811008383,0.9632442484257312,1.464047059067082,1.5017206097372395,0.9439484002259175,1.5004437974573832,1.4653677942043952,1.50689227045583,1.5094333658778085,-0.09590496598843858,1.4769151863812953,-0.1327247617262905,1.4818071453695136,1.4789748837788304,-0.12827846487802505,1.495824042184312,1.500779930708959,1.4941980040679688,1.521742740569549,1.4663577782126778,-0.12714105874363202,-0.12104214949382851,1.466146517682282,1.3865626603208723,1.501880392488578
1363,1519076396,1.5081906637298599,1.4715880970878337,1.4672792382649174,1.4922601854103574,1.406994252613251,1.49572023984265,1.4722468904415282,1.507608674579091,-0.11924824740257388,-0.12714105874363202,1.4850274441789395,0.7865266644326675,-0.13220343818107078,1.500550831330344,0.9641658414758686,1.5077160539885213,1.4187385188236854,1.4844903351157597,1.4252377507413332,1.5009333208147677,1.4785809902781144,1.499369051859238,1.4780159725609612,1.5190362046537857,1.5069292070458409,1.502355927519815,1.4691248651139837,1.4816887189216652,-0.09599674112048297,1.5058714815919554,1.4651544678186423,1.5000436639828092,1.4984123603281814,1.4789922096700387,1.5243319238250528,1.5092221135205048,1.525449492496581,-0.1268562071823323,0.07167933088145235,1.5012286805776351,-0.12455186976513344,1.4369839673665254,1.474684194435865,1.51717710674656,1.5176109963756352,1.480121804367858,1.4759960652462596,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.3258153406886761,1.5028609292880688,1.5021182483543176,1.465598095036107,1.5097109113385576,1.4691541575280764,1.5249242813383554,1.4782584211838243,1.4824706163985448,1.5010947413115827,1.5030527237563363,1.4944164036765217,1.4846059734027603,1.5166477615969762,1.4957298506816294,1.500890662730901,1.5099031098676465,1.5033960595295845,1.432988062830743,1.5081937918377808,1.5265073066462982,1.4723506588069024,-0.014376779827250549,1.4656788390449238,1.5028796059661669,0.9444029823381827,1.502166438334186,1.4671022090607386,1.5087089572658818,1.5114870998535765,-0.09590496598843858,1.479118230701717,-0.1327247617262905,1.483839600493805,1.4809926196807426,-0.12827846487802505,1.4964441974285732,1.5020277948108574,1.4954379382604341,1.521742740569549,1.4674476960970557,-0.12714105874363202,-0.12104214949382851,1.4678824518285254,1.3881239873124904,1.502523616205054
1364,1519076402,1.5103196727766255,1.4727658527640377,1.4684904009299697,1.494187078637388,1.4079470885613454,1.4963396375345435,1.474015225127405,1.5108025979864894,-0.11924824740257388,-0.12714105874363202,1.4870690467726915,0.7865266644326675,-0.13220343818107078,1.5011940643751691,0.9649324299000243,1.5098479918128254,1.4187385188236854,1.48601614726875,1.4274040470446667,1.5032858190457292,1.4802349017192795,1.501028440042155,1.48021991513342,1.5210401310883725,1.5095842778592787,1.5036029901855843,1.4720206326227139,1.4842168851645559,-0.09599674112048297,1.50703148851829,1.4662443188238834,1.501328995093141,1.500357344863063,1.4800938545871467,1.5260627041244363,1.5110423927172794,1.527181584026963,-0.1268562071823323,0.07167933088145235,1.5037210140383768,-0.12455186976513344,1.4387060657319517,1.4763162104016991,1.5196788949383855,1.5196146119431206,1.4826412691616533,1.477635501022918,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.24503833066886166,1.5034839787550636,1.5040735243547478,1.4666865935436075,1.5115281792220276,1.4714752369288404,1.5272320541839588,1.4804545378777978,1.4849940558385002,1.5017376151494248,1.5042129722531037,1.4944164036765217,1.4871063714580894,1.5186504988189304,1.4969677896944347,1.5032737207239553,1.5115098472004056,1.5045552174124261,1.432988062830743,1.5112150942307085,1.5282396993519938,1.4747150142190304,-0.5031872939537414,1.4667666923634848,1.5040386021950944,0.9447666480279947,1.5041229841223756,1.4699929004879777,1.5117367686159684,1.5135408338293448,-0.09590496598843858,1.4802197528619276,-0.1327247617262905,1.4853639418370235,1.483010355582655,-0.12827846487802505,1.4976845079170955,1.5038995909637047,1.4960579053566667,1.521742740569549,1.4685376139814337,-0.12714105874363202,-0.12104214949382851,1.469618385974769,1.3891648719735692,1.5038100636380054
1365,1519076407,1.5129809340850828,1.4745324862783438,1.469701563595022,1.496113971864419,1.4088999245094398,1.498817228302118,1.4757835598132818,1.5129318802580882,-0.11924824740257388,-0.12714105874363202,1.4891106493664437,0.7865266644326675,-0.13220343818107078,1.5031237635096444,0.9656990183241798,1.5119799296371295,1.4187385188236854,1.4880505634727375,1.4306534914996671,1.5056817619794127,1.4818888131604444,1.5046591314799656,1.4813218864196496,1.5230440575229591,1.5117083345100293,1.506097115517123,1.4743372466296982,1.4862394181588683,-0.09599674112048297,1.5081914954446247,1.4678790953317453,1.5032569917586385,1.5023023293979445,1.4822971444213624,1.52779348442382,1.5128626719140537,1.5306457670877271,-0.1268562071823323,0.07167933088145235,1.5049671807687477,-0.12455186976513344,1.442473965163072,1.4784922316894782,1.5216803254918458,1.52312093918622,1.4846568409966894,1.4792749367995766,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.24503833066886166,1.5059761766230422,1.506736027844695,1.468863590558609,1.5139512030666542,1.4732160464794133,1.5289628838181615,1.4821016253982777,1.4875174952784556,1.5030233628251093,1.5059533449982552,1.4944164036765217,1.488356570485754,1.5206532360408849,1.4982057287072401,1.5056569280127112,1.5135182688663542,1.505714375295268,1.432988062830743,1.513027875666465,1.5299720920576894,1.4770793696311584,-0.014376779827250549,1.467854545682046,1.5057770965384853,0.9451303137178068,1.5067784928222392,1.4717273153443209,1.5135534554260202,1.5166214347929972,-0.09590496598843858,1.481872036102244,-0.1327247617262905,1.486888283180242,1.4850280914845673,-0.12827846487802505,1.499544973649879,1.506395319167501,1.4979178066453647,1.523426432827827,1.4701724908080005,-0.12714105874363202,-0.12104214949382851,1.4713543201210124,1.3907261989651876,1.505096511070957
1366,1519076413,1.5151099431318484,1.4768879976307516,1.4721238889251267,1.4980408650914496,1.4098527604575342,1.5006754213777986,1.4769624496038662,1.515061162529687,-0.11924824740257388,-0.12714105874363202,1.4906418513117579,0.7865266644326675,-0.13220343818107078,1.5044102295992947,0.9664656067483355,1.5141118674614333,1.4243806820568101,1.489576375625728,1.4328197878030007,1.5080718690575066,1.4829914207878878,1.5063185196628823,1.482974843348994,1.5250479839575457,1.5143634053234671,1.5073441781828922,1.4760747071349363,1.488261951153181,-0.09599674112048297,1.5093515023709594,1.469513871839607,1.5045423228689703,1.5042473139328263,1.4833987893384704,1.530678118256126,1.514682951110828,1.5323778586181092,-0.1268562071823323,0.07167933088145235,1.506836430864304,-0.12455186976513344,1.4441960635284983,1.480668252977257,1.5236817560453062,1.5251245547537053,1.4866724128317257,1.4814608511684546,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.26523258317381526,1.507845325024026,1.5092737264835512,1.47049633831986,1.5157684709501242,1.4749568560299864,1.530693713452364,1.4837487129187579,1.4895362468304199,1.5049519843386356,1.5071135934950228,1.499747813755021,1.4896067695134185,1.523156657568328,1.4988246982136428,1.5080390902315544,1.5151250061991133,1.5074531121195305,1.432988062830743,1.5154449175808071,1.5317044847633852,1.4782615473372225,0.27890952864864393,1.468942399000607,1.506936092767413,0.9454939794076188,1.5093266804451135,1.4734617302006643,1.5153701422360721,1.5186751687687654,-0.09590496598843858,1.4835243193425602,-0.1327247617262905,1.488920738304533,1.4870458273864797,-0.12827846487802505,1.500785284138401,1.5070192512184502,1.5003976750302952,1.523426432827827,1.4712624086923785,-0.12714105874363202,-0.12104214949382851,1.473090254267256,1.392807968287345,1.5057397347874328
1367,1519076418,1.5172389521786143,1.4780657533069557,1.4739406329227052,1.5004494816252378,1.4127112683018173,1.5025336144534795,1.4793202291850351,1.5177227653691856,-0.11924824740257388,-0.12714105874363202,1.49268345390551,0.7865266644326675,-0.13220343818107078,1.505696695688945,0.9672321951724911,1.5167767897418134,1.4243806820568101,1.4916107918297155,1.436069232258001,1.5104626245639992,1.4840940284153312,1.5079779078457993,1.4840768146352235,1.527552892000779,1.5170184761369052,1.5085912408486615,1.4778121676401745,1.4907901173960716,-0.09599674112048297,1.5110915127604612,1.470603722844848,1.5051849884241362,1.507651036868869,1.484500434255578,1.5324088985555095,1.5171099900398606,1.5341099501484914,-0.1268562071823323,0.07167933088145235,1.5080825975946748,-0.12455186976513344,1.4476273121513399,1.4823002689430913,1.5256831865987666,1.5271281703211907,1.488687984666762,1.4831002869451133,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,-0.11845821442030352,1.5090914239580153,1.511603417037255,1.4721290860811111,1.5175857388335943,1.4772779354307501,1.5324245430865666,1.485944829612731,1.4915549983823841,1.506880605852162,1.5082738419917903,1.499747813755021,1.4921071675687478,1.5251593947902822,1.5013005762392537,1.5104346890635645,1.5183384808646314,1.5091918489437932,1.432988062830743,1.517861959495149,1.5340143417043126,1.4800348138963184,-0.30766308830314504,1.4705741789784486,1.5080950889963403,0.9460394779423369,1.5116574740915223,1.4751961450570077,1.5183979535861585,1.5207289027445334,-0.09590496598843858,1.4851766025828765,-0.1327247617262905,1.4904450796477515,1.490072431239348,-0.12827846487802505,1.5020255946269234,1.5082671153203484,1.5010176421265278,1.5301612018609394,1.4728972855189455,-0.12714105874363202,-0.12104214949382851,1.4765621225597427,1.3943692952789632,1.508312629653336
