,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0output-drops,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/3packets-sent,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/13output-packet-rate,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,backup-routes-count,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/2packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/1output-drops,HundredGigE0/0/0/31output-drops,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/3packets-received,HundredGigE0/0/0/2bytes-sent,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/2bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/3bytes-received,HundredGigE0/0/0/30output-drops,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/3bytes-sent,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
1201,1519096235,1.1534325224192543,1.166926022803262,1.1555420142900659,1.148604223656139,1.1499383461521955,1.1198641752807532,1.1724669305676392,1.1522452653415187,1.1435027284017907,1.1487574948055832,1.17967490820909,1.1499780204348309,1.1501913868822502,1.1473835058794957,1.1456550572564859,1.1491727568842114,1.1705932239586598,1.1506096850324536,1.1385351380498656,1.1531821478400175,1.1545511261322348,1.1595596740969614,1.1345814954743283,1.1456784049341178,0.2428410044763188,1.1475266925990344,1.152085857076248,1.1575208909231258,0.04556453176212758,1.151040258768574,1.142795599112938,1.1493108891852155,1.1502273485953607,1.1474705958781952,1.1348083090671999,1.1495710854702637,1.1424760837459313,0.056297157443045316,1.15513433633868,1.1538357062116074,1.1369882007586403,1.1392587693282914,1.1401032260169297,1.1540244984699792,1.1969398406497953,1.1403975106907918,1.155776237866066,1.1384906418767546,1.1480561306150643,1.1226411859161158,1.1542705250858156,1.1569002495368736,1.1409464295639575,1.1383688790846491,1.137102421731108,1.1721694470860902,1.1527322803056343,1.1527700996422343,1.1505766823117378,1.1500565022223062,1.1745840939214427,1.133916620921815,1.1381639806753991,1.150020550965923,1.1482389556822172,1.149002637640542,1.1606920370466978,1.1523976314031545,1.0719310020310058,1.1452240275886383,1.1353994675583128,1.138967622848314,1.1931739190217583,1.1377668694065366,1.1486228817855195,1.1481044712744255,1.147091770501279,1.1405557229469114,1.1440487701888795,1.1555659378818754,1.152731331246273,1.1445234117554761,0.24909874500569548,1.1416352643510546,1.164316460718819,1.1516759400658376,1.1424087795863198,1.1529287975411062,1.1441571972239524,1.1492336537149694,1.1638834285453457,1.1417730918051912,1.1668379554621633,1.1513529560588998,1.1526205078660983,1.1509494371984104
1202,1519096240,1.154582035387363,1.168035859218019,1.1566864362625362,1.1497519242585668,1.1510622212382116,1.1210044798029615,1.1735964204808076,1.153412833628257,1.1449123217639634,1.1499022190941939,1.1807255011799056,1.151109097276295,1.151329718992623,1.1485522870154772,1.1475170949719062,1.1503122614810002,1.1717142991725669,1.151738743875876,1.1385351380498656,1.154354008085739,1.1556835958263691,1.1607291828205117,1.1357444721574688,1.1467833825825942,0.22973229135619794,1.148633232087336,1.1532325525294358,1.1586439982799437,0.04556453176212758,1.1522101223493344,1.1439244855798438,1.1503882431841872,1.151360615356916,1.1485733253083263,1.1360092760520732,1.1507279625379676,1.1436421536751415,0.056297157443045316,1.1562700943135862,1.1549794415197905,1.1381453787883005,1.1477924766170748,1.141260350987452,1.155126074862823,1.1978937155313762,1.1417852216613105,1.156918055199287,1.1395807427277111,1.1491988694269235,1.12376540227482,1.1554223964007082,1.1580428974767867,1.1409464295639575,1.1383688790846491,1.1382607879875022,1.1732711234584985,1.1538625343257747,1.153960258682959,1.151705135516639,1.1511944483799998,1.1756809893435456,1.1351182579300865,1.1393199354837735,1.1511571489233494,1.1493791371323938,1.1501638224392616,1.1618643584101214,1.15357659275453,1.0719310020310058,1.1463150129834678,1.1365656861471107,1.1482592501513578,1.194163149091376,1.1389122243308691,1.1497056349948545,1.149259275530795,1.1482324011166112,1.1405557229469114,1.1453562044587624,1.156695418520064,1.1539375527099105,1.1478575399383728,0.25406486016005925,1.142726140882603,1.1654345474650052,1.1527769669548813,1.1435078679820303,1.1541090001772496,1.1452773269341812,1.1503779718417646,1.1650017430496526,1.1428735044875886,1.16796139964458,1.152457847943309,1.1537704624476226,1.1521361986153345
1203,1519096246,1.1569941379530226,1.170312581972368,1.1591236564163496,1.1521300963686696,1.1534209901521417,1.1233896178400133,1.1759307728620358,1.1558328666624487,1.1472023376730538,1.1522748343865115,1.1828662495720088,1.1533610635739922,1.1536965472411158,1.1509282934752758,1.1475170949719062,1.1526889487738263,1.1740455396628147,1.1541044581471693,1.1555934778866612,1.1567976934771704,1.1580486900683329,1.1630593778923102,1.138139643562276,1.1490301703364825,0.24294748319299847,1.15097423730075,1.1556767936670633,1.1610409360778793,0.04556453176212758,1.1546189484606695,1.1462399037536204,1.152714789089381,1.1537112145170692,1.1509030138704954,1.1384009519620806,1.1531039381908692,1.1460363099317916,0.056297157443045316,1.1586433037790556,1.157352147585231,1.1405192103419262,1.1477924766170748,1.143659884749816,1.1575554578199296,1.199527404227815,1.143956108125789,1.1593431002120012,1.1419885342851124,1.1515839637300775,1.1261152170670985,1.1578380776535688,1.1604332197694165,1.1409464295639575,1.1558080789814624,1.1406367963378479,1.175479226436844,1.1562844636483733,1.1563817227747217,1.1540011055249473,1.1535640061493853,1.1778553049150338,1.137511740740183,1.1416946599737214,1.1535264991073029,1.1517579617993958,1.1525763206273514,1.164213879808307,1.1559890101142098,1.0719310020310058,1.1485412782565627,1.1389803445174267,1.1482592501513578,1.1961174013668086,1.1412656747110252,1.1520547994417147,1.1516628798441901,1.1506156031922912,1.1405557229469114,1.1475696763860823,1.1591952355931334,1.1563879398089527,1.1478575399383728,0.26329443800545665,1.1451191004827947,1.1677684774372594,1.1552206091261867,1.1459442969066305,1.1565673607115297,1.1476117299277877,1.1527632936111218,1.167342614891796,1.145293333860256,1.1703121922630284,1.1549144826078295,1.1561586294493775,1.1545581826793756
1204,1519096251,1.1594353474812962,1.1726949639304776,1.1615765286269073,1.1545541717016523,1.155828723828869,1.1257716482237967,1.1783682867572278,1.1582628873765253,1.149772385758459,1.154692854213219,1.1852036658867489,1.155646943754755,1.1560992318600958,1.1533712271933432,1.1493791326873266,1.1551137742251707,1.1764390293895857,1.1565131167245124,1.1555934778866612,1.1592908948167406,1.1605275238816708,1.1655006825112257,1.1405681130709007,1.1514410386606861,0.2268337040688066,1.1534049989454283,1.1580871313720307,1.1634644688464268,0.04556453176212758,1.157062663506313,1.1486729959178146,1.1550730689838766,1.1561166261841005,1.1533014221898856,1.1409030871299821,1.1555255242579239,1.148500173651433,0.056297157443045316,1.1611355006201944,1.1597084454492528,1.1428987736150893,1.156326183905858,1.1461260477068986,1.1600191089962602,1.2012678699632369,1.1461904278706874,1.1617777737823374,1.1443830173118301,1.1540122544900941,1.1284854514158422,1.160287870429748,1.1628865434511262,1.1580086551992033,1.1558080789814624,1.1430117283831,1.177762406917045,1.1586605394633671,1.158926082738597,1.1563199705965639,1.1559764131260584,1.1801139137504841,1.1400097038206054,1.1440866821224982,1.155939226765362,1.1541765440464622,1.1550356484067512,1.1666589621156473,1.1585043539270363,1.0719310020310058,1.1509786162627327,1.141420899090525,1.1564160222112814,1.1983210750931022,1.1436681735254073,1.15442143476974,1.1541154384809738,1.153035064584137,1.1585630730170522,1.149828346353425,1.1616834133223515,1.1588169661750238,1.1507844463584733,0.27700936879346555,1.1475058151313715,1.1701564520398395,1.1575805994801132,1.1482991085609218,1.15906945829261,1.1500478120139404,1.1551918445117872,1.1697769298928955,1.1476412606837008,1.1727341640788982,1.1572420247251693,1.1585130161141683,1.1570132044387547
1205,1519096257,1.1618514720121045,1.1750352470460683,1.1640696858705475,1.1569666511642673,1.158204779770001,1.1281413436081542,1.1806691724566842,1.1607167653160155,1.152219032767404,1.1571061352381347,1.1874806597200513,1.1580704579375265,1.1584942007632413,1.1557474306435784,1.1493791326873266,1.1575205583098263,1.1787298380168079,1.1589059767846601,1.1555934778866612,1.1616926486446668,1.1629188537313824,1.1679812122042457,1.1429829501426108,1.1537175253905303,0.2559852105019995,1.1557818238323239,1.1606124690468742,1.1658166243696333,0.04556453176212758,1.15948052414,1.1510512696699546,1.1574249341239018,1.1584801743140503,1.155657084684421,1.1434453178709707,1.1579038703785822,1.1509145177084894,0.056297157443045316,1.1635431998065995,1.1620819270078102,1.145336120181966,1.156326183905858,1.1485446595834143,1.1624734037272038,1.2037273010944771,1.1483868172009322,1.1642524785922412,1.1467864091300544,1.156428322345531,1.1308446345771144,1.1627512390583736,1.1652180722145586,1.1580086551992033,1.1558080789814624,1.1454464042409365,1.1800796752680436,1.1611297781386114,1.1613662009582197,1.1587193832814464,1.1583752235863403,1.1824337268735932,1.1425394727497775,1.1464565446835884,1.1583385897758984,1.1565857004075417,1.1574599584256267,1.1691159599794219,1.1609173851021541,1.0719310020310058,1.1531799232058868,1.1438358443375303,1.1564160222112814,1.2004151999309656,1.146025383840216,1.1567359846457217,1.156538713579877,1.155426403062187,1.1585630730170522,1.152231340280342,1.1641938384181854,1.1612308416692116,1.1507844463584733,0.2703526612461269,1.1498911784832506,1.1724874246954642,1.1599774300076935,1.1506723907721614,1.1614788122240156,1.1524284819166624,1.1576078022231266,1.1720998346308729,1.1500039558750628,1.1750399729870897,1.1596585142027092,1.1608899903993268,1.1594474965293313
1206,1519096263,1.1665320112484885,1.1795837867600958,1.1687196229161887,1.1615610074054332,1.1627578669914616,1.1324362567168624,1.1851087360829635,1.1653891454238337,1.157220151288288,1.161701796851181,1.1918603020840983,1.1626265063728476,1.1630425935521302,1.160185976465805,1.1493791326873266,1.1621163911756056,1.1831765357327864,1.16347139954322,1.1555934778866612,1.1663111596168412,1.1675809570231483,1.1727181117147973,1.1475727101165967,1.1580530242207465,0.22747257636888468,1.1603497428746583,1.1652622742325764,1.1703361278518318,0.04556453176212758,1.1640986375942337,1.1556014696061836,1.1618545801663556,1.1630099230947601,1.160170193251635,1.148227999871295,1.1623621107378745,1.1556033637869114,0.056297157443045316,1.1682455787327652,1.1666424979421173,1.1498706473435234,1.156326183905858,1.1532154439672733,1.167110860697726,1.2066850250743042,1.152804810830303,1.1688838703088666,1.1513682879326201,1.161036968318299,1.135155565556896,1.167481859781178,1.1697426557965833,1.1580086551992033,1.1558080789814624,1.149977923548459,1.1845199867614862,1.1656981637644306,1.1660555830482813,1.1632663011076123,1.1629471367960393,1.1869046445644251,1.1472787008253513,1.150985779715331,1.1629148873526276,1.1611556386497228,1.1620844860952935,1.1738126171805063,1.1655796091809132,1.0719310020310058,1.15747597167933,1.148478845495148,1.1564160222112814,1.2043896614554948,1.1505197580419804,1.1611597811455296,1.1611588572580596,1.1600074532313305,1.1585630730170522,1.1568396747114906,1.1689217731122246,1.1658502868005876,1.1507844463584733,0.2597230615752971,1.1544824349398621,1.1770076592241727,1.1646735469865392,1.1551481444328933,1.166104285848049,1.1570210270902026,1.1622149418022198,1.1765299021520939,1.1544769755721211,1.179452897167434,1.1643881877046514,1.1654711065768326,1.1640713242881446
1207,1519096268,1.1667929482150785,1.17982257333011,1.1689653921836836,1.161809152324927,1.1630005735064737,1.1326945255375391,1.1853594503209586,1.1656393089169645,1.1577861866607464,1.161950660257604,1.1920817474363812,1.1628581274577459,1.1632929695078844,1.1604556728703794,1.1493791326873266,1.1623623369168727,1.183424952383514,1.163715454504733,1.1555934778866612,1.166577881357238,1.1678189430425152,1.1729531097146966,1.1478162903595772,1.1582947561005816,0.22182920438486153,1.1606081046464698,1.1655050512056466,1.1705764576028919,0.04556453176212758,1.1643441495251439,1.1558467813596065,1.1620756653884887,1.1632576588099777,1.1604226439850742,1.1484851597095014,1.1626373667557588,1.1558677870407446,0.056297157443045316,1.16848436764989,1.1668956700886213,1.1501206516118156,1.156326183905858,1.1534753689433779,1.167349137906356,1.2069128160908011,1.1532692844721073,1.1691269192633962,1.151620094606241,1.1612830976162172,1.1354117775012145,1.1677454049055565,1.1699817737657239,1.1580086551992033,1.1558080789814624,1.1502261351046204,1.1847458773811117,1.1659398422028895,1.1663146572934528,1.1634980116723521,1.1631958968064067,1.187131338948805,1.1475349990758361,1.1512561757641213,1.1631594545823036,1.161399205686086,1.1623337116865162,1.1740487614969681,1.1658404773024338,1.0719310020310058,1.1577209450199466,1.1487214259328224,1.1564160222112814,1.2046067910967184,1.1507850384110927,1.161389007722725,1.1614078895088342,1.1602515495748802,1.1585630730170522,1.1572481467180527,1.1691616836368721,1.1661076998255695,1.1507844463584733,0.25973891087898127,1.1547339032981196,1.1772448914357219,1.1648995126654142,1.1553973919559648,1.1663697062385396,1.1572667671973806,1.1624605579449552,1.1767812051112152,1.1547244279631532,1.179704740027979,1.1646167797200928,1.1657249438249753,1.1643201821026068
1208,1519096274,1.169165164418264,1.1821679863524346,1.1713052219009321,1.1642173748815987,1.1653699060736364,1.134952387549714,1.1877401813022357,1.168031716302748,1.160134960866412,1.1643561603980288,1.1943902302282516,1.1652609963025673,1.1656828581220597,1.1628227943822056,1.1493791326873266,1.164761589392018,1.1857957568920774,1.1661021584669846,1.164122647805059,1.1690695104970599,1.1702177098237327,1.1753995111897235,1.150201957530642,1.160557942585831,0.14615832973116755,1.163056268454266,1.1678946146610323,1.1729511216654434,0.04556453176212758,1.1668032429141328,1.1582180190974811,1.1642812712317299,1.1656371590647585,1.1628477125170549,1.1509785149973906,1.1650286908449097,1.1583492377922742,0.056297157443045316,1.1709003706427106,1.16933050494591,1.152507911957805,1.156326183905858,1.1559311447730571,1.1698210803142526,1.2081478705083704,1.1555590723502627,1.171462745242178,1.153995144431412,1.1636952211417821,1.137679427114776,1.170084431557161,1.1723430701253623,1.1580086551992033,1.16396055047794,1.1526107288671035,1.187057215205704,1.1683010116745833,1.1688030199398283,1.165895123125704,1.1655901644722528,1.189438849157703,1.15001204735623,1.1536135070176836,1.1655539742621412,1.1637913152036634,1.1647343523965112,1.1764776567234345,1.1683116286969015,1.0719310020310058,1.1599673387846814,1.1511325892766933,1.1564160222112814,1.2067456967300805,1.1531094571395912,1.163645288146647,1.1638095853645005,1.1626437375579939,1.1585630730170522,1.1595240651586125,1.1717151764972982,1.168521131633782,1.1507844463584733,0.237359694076976,1.1571095042062967,1.179624508537224,1.1673014925132226,1.157746146232001,1.1688633243329767,1.1596719716430002,1.1648693010758893,1.1791445935913194,1.1570648432268504,1.1820653781978014,1.167056820642462,1.168162036711103,1.1667933004967235
1209,1519096279,1.1715847684863543,1.1844946058100014,1.1737344196842525,1.1666326083377638,1.1677690438435304,1.1372222341876144,1.1901418517104712,1.1704550368103708,1.162613539850963,1.1667627743445572,1.1966713076103577,1.167666121578138,1.1680663127016149,1.165255392409922,1.151241170402747,1.1671664651507423,1.1881726622969855,1.1684905300227995,1.164122647805059,1.1714867673573717,1.172562593067312,1.1778976952139049,1.1525995007364092,1.1629027221181103,0.14478593738285164,1.1654405672961012,1.1703968456216018,1.1752621517487034,0.04556453176212758,1.1692554370451513,1.1606428865977172,1.1665412601290852,1.1680261403276366,1.1652117298026161,1.153493438479313,1.167525361865057,1.1607300770841062,0.056297157443045316,1.173256684456628,1.1717615347050612,1.1548458971276716,1.1648598911946413,1.15832013150496,1.172238956356678,1.2096747821658262,1.157776909998471,1.173878416698796,1.1564329354524587,1.1661066733979344,1.139943810746851,1.1725213682492275,1.1746742661983505,1.1665397680168261,1.16396055047794,1.1549365582299083,1.1893189572923126,1.1707824612883642,1.1712816689072134,1.1682870568081118,1.1679876172432633,1.1916791509726856,1.1525174222108625,1.1559645986727003,1.1679517837560693,1.1661869034126586,1.1671658772589477,1.1789436242153024,1.1707805656164938,1.0719310020310058,1.1623129034873547,1.1535259841044727,1.1645727942712052,1.2088032374932134,1.1554514298781644,1.1659517577808869,1.1662326359481556,1.1650407761936599,1.1661585903452159,1.1618516938178594,1.1741777862087885,1.170915309755362,1.1537113527785736,0.23929859222766908,1.159555684435098,1.181960516678932,1.1698122124969683,1.1601153579848211,1.1712911392984255,1.1621125839485262,1.1672804096903941,1.1815126669429121,1.1594298706713129,1.1844690754512148,1.1696097798992906,1.1705780299291868,1.169252639498303
1210,1519096285,1.1740127981006605,1.1868623108364518,1.1762202793688534,1.1690511540590074,1.1701728340929978,1.1394407295863194,1.1924861865117136,1.1729318124395356,1.1650150147968559,1.1691728707898497,1.1989129372089786,1.1700852022916928,1.170468225926635,1.1676366448317936,1.1605513589798488,1.1695780905037816,1.1904906512662123,1.1708907372816193,1.164122647805059,1.174007658932266,1.1749842049356212,1.1803572214526898,1.1550073764484474,1.1652788674257126,0.1793915203037483,1.16786819358916,1.1728526537967108,1.1776370937854508,0.04556453176212758,1.1717038517998373,1.1630650437282097,1.1687674177396963,1.1704123799048227,1.167623230237051,1.1560096235520614,1.1699188059737962,1.1631047141295552,0.056297157443045316,1.1756906283823623,1.174161158779843,1.1572098346082336,1.1648598911946413,1.1607065524864273,1.174705216956141,1.2112693192813047,1.160068305300903,1.1763493259859852,1.1587752900620272,1.1685334424622817,1.1422020119650578,1.174961388832662,1.177062132879648,1.1665397680168261,1.16396055047794,1.157306696397438,1.1915546063752112,1.17320231345574,1.1737129345982513,1.1706892803197495,1.1703949311004134,1.193909696018084,1.1550131666234806,1.1583237442713938,1.170359596075705,1.1685937392659052,1.1695922102873981,1.1813766667662138,1.1732191503945992,1.0719310020310058,1.1646891555901706,1.1559182281719076,1.1645727942712052,1.2108822182767234,1.1577977703412066,1.1682313920045801,1.1686544145912154,1.1674454639352734,1.1661585903452159,1.164122156108728,1.1766924556966574,1.1733638128919728,1.1613467608310093,0.22819351344631517,1.161900192020473,1.1843418981870488,1.1722914334621322,1.1625548352498196,1.1738480520560843,1.1645569981407866,1.169704358233139,1.1839044038852462,1.1618564410885595,1.186907206196547,1.1721019784610107,1.1729908580429746,1.171712597534806
1211,1519096291,1.1764629431073375,1.1892186827548374,1.1787045962850957,1.1714947779285554,1.1725948625432683,1.1418210645052669,1.1948516308168213,1.1753880431322972,1.1680597156903842,1.1716134671365905,1.201220320133836,1.172576564660784,1.172881333752749,1.1700847701697443,1.1698615475569507,1.172012609144906,1.1928704009845212,1.1733163067611645,1.164122647805059,1.1765171314519922,1.177408366669178,1.1827849009632794,1.1574716072040538,1.1676357939718187,0.19290248635354793,1.1702945737440897,1.1753490363760113,1.180139670201312,0.04556453176212758,1.1741779794479825,1.1654484525091333,1.1708904124674073,1.172833769145037,1.1700184460119938,1.1585794853121674,1.1723870913045202,1.1654665892696938,0.056297157443045316,1.1781268106935079,1.1766508588817013,1.159572042869563,1.1648598911946413,1.1630975208480063,1.177136269382886,1.2140170484177988,1.1627208912374964,1.1788190877663074,1.1611619666288464,1.1709762863033524,1.1445805690553428,1.1773897711035006,1.1796099662823107,1.1665397680168261,1.16396055047794,1.1596652025567247,1.1938543578299239,1.175655987749807,1.1762019947520597,1.173153117179623,1.1728200229030794,1.1961956854998925,1.1575546719494014,1.1607049374704397,1.1727854844054262,1.1710242068193653,1.1720539288656702,1.1838021307289748,1.1757254838095672,1.0719310020310058,1.1670440320066187,1.158434125853133,1.1645727942712052,1.2130266206228286,1.1601542173495092,1.1704432796472801,1.171098165574495,1.1698821748609283,1.1661585903452159,1.1666776054183081,1.179145373023845,1.1758254781727353,1.1689821688834447,0.2243738312584375,1.1643128583860682,1.186734531352821,1.174746154752642,1.165034238984271,1.1763368700284058,1.1669512015340235,1.1721451525297233,1.1863047135819154,1.164307774900173,1.1893231443517598,1.1745689147744438,1.175502967323898,1.1741996885517971
1212,1519096296,1.1796396206644926,1.192432591657064,1.1819327056003515,1.1746618565510525,1.1757471831383386,1.1449261678669687,1.197884209510552,1.1785898709085219,1.171107964581202,1.1747838238384753,1.2041583106405245,1.1756865326776444,1.1760339533695818,1.1731781071156153,1.177309698418632,1.1751675451622996,1.1959124184178236,1.1764614492260907,1.164122647805059,1.1796576765562192,1.1805701622017997,1.1859510197176302,1.1606727853139598,1.1706210946849773,0.2058100730088294,1.1734745217227205,1.1784267632175554,1.1832420043741398,0.04556453176212758,1.177422684099621,1.1686116314044421,1.1737868004220469,1.176004208921621,1.1731634302878795,1.1618244676575387,1.1754591492247333,1.1685749712661526,0.056297157443045316,1.181311235449505,1.1798649535363777,1.1627387497660178,1.1648598911946413,1.1662474022649785,1.1803503932575146,1.2177008562627099,1.1653579787250918,1.1820281789711564,1.1643246013308672,1.1741429540797432,1.1476832371232546,1.1806019274644386,1.1827352724972728,1.1665397680168261,1.16396055047794,1.1628332584522612,1.196874655118244,1.1787200039077328,1.1794711218284497,1.1762638146321205,1.1759802416610847,1.199139378263392,1.160802772546705,1.1638432930694032,1.175929664425882,1.1741735918221257,1.1751982135106336,1.1869745707210781,1.1789928868337645,1.0719310020310058,1.1699894981868353,1.161666470522227,1.1645727942712052,1.2157713207004361,1.1632830392714155,1.1734634705152192,1.1742435792045647,1.1730282583559577,1.1661585903452159,1.1693975136398718,1.1824161887489106,1.179046093828091,1.1750904953253933,0.18798382999965266,1.1674860063988095,1.1899085389151545,1.1780410745552836,1.1681537758108107,1.1794860977986332,1.1701151847544793,1.1753064681154437,1.189410389669315,1.167422034920893,1.1924149039746306,1.177868384872661,1.1787183849682215,1.1774662235861308
1213,1519096302,1.1813076246823129,1.1941364015376186,1.1836390442386566,1.1763261920821817,1.1774282329266463,1.1465267602692608,1.1995463753672495,1.180329279954744,1.173107910077744,1.1764467109252779,1.2057422314660855,1.177294300494989,1.1776910890251153,1.1747860071060896,1.1810337738494727,1.1768385184433312,1.1975518065228143,1.1781218228477839,1.1726518177234568,1.1813330852256343,1.1822421494823423,1.1876137189685083,1.162336745345249,1.1721872635030002,0.2151802000766414,1.1750989201396775,1.180147740336074,1.1849359443775558,0.04556453176212758,1.1791225150276987,1.1702679864131176,1.1753665170767824,1.1776445019129056,1.1747793735702015,1.1635787937401936,1.1770670710069315,1.170078000083435,0.056297157443045316,1.182994915841793,1.1815496658739393,1.164391744251646,1.1733935984834245,1.167823792323099,1.1819958018903005,1.218772185887172,1.1671911861343847,1.183722038608082,1.1659525511401176,1.1758211484419592,1.1492773871477464,1.1822865235818452,1.1844511857384779,1.1665397680168261,1.1721130219744178,1.1645053015244171,1.1984149195117373,1.180416137855701,1.1812149382256092,1.1778867407746052,1.177630200906068,1.2006615252576436,1.1625390794276913,1.1654523591538979,1.1775958962860646,1.175842828622001,1.1768694197371483,1.188632534127647,1.1807232088582138,1.0719310020310058,1.1715280973461102,1.1633213820364043,1.1738644215742489,1.2172341687882853,1.1648989423181848,1.1750952093663176,1.1759083613321342,1.1746848720333212,1.1661585903452159,1.171095326619921,1.1841041320037997,1.1808154288866555,1.1799517051187773,0.18284865560599137,1.1691268827105628,1.1915913345929718,1.1797651429131562,1.1698311794394525,1.181178235562521,1.1717901309866403,1.176982752208413,1.190991251501484,1.1690873811380023,1.1939907782452206,1.1796069309072885,1.180403555857537,1.179162262327391
1214,1519096307,1.183701770469245,1.1966011762578888,1.186041046421991,1.1787222680245217,1.1798152737687735,1.1488229153381457,1.2017582083028948,1.182764957439243,1.1756839291829777,1.1788449670235013,1.2080100191784748,1.1797253180405516,1.1800698010543056,1.1771382990225778,1.1810337738494727,1.179235714326445,1.1997869015983256,1.1804970974115905,1.1811809876418544,1.1837725698247499,1.1846005332201412,1.1900408828056388,1.1647593573415158,1.174438739048016,0.2088269699814204,1.1774861306162998,1.1825674841285958,1.1873905723504787,0.04556453176212758,1.1815056786557578,1.1726504223801517,1.1776473518022195,1.1800383809855768,1.177141736167505,1.166026121431968,1.179428258840977,1.1724146657940797,0.056297157443045316,1.185377144773264,1.1839420130000644,1.1667879294553787,1.1819273057722077,1.1701963981184564,1.1844421681435853,1.220537566265023,1.1694712814840642,1.1861332790381824,1.1682913266242934,1.1782235061421829,1.1516052784919462,1.184697865161855,1.1869267941889694,1.175070880834449,1.1813997503747533,1.1669211218478828,1.200706952657265,1.1827923830261795,1.1837059605337914,1.1802963846627181,1.180013907931092,1.202919345854218,1.1649572202982026,1.1677996751822508,1.1799800728812575,1.1782244306054923,1.1792990592899184,1.191049958051507,1.1831931012812906,1.0719310020310058,1.1737660311984148,1.165762328049772,1.1820211936341725,1.2193375500335948,1.1672543613866637,1.1774221141873114,1.1783341600011756,1.1770624938172853,1.1737541076733795,1.1733849382361579,1.1865838867041165,1.1832682679372883,1.1799517051187773,0.21410348247111494,1.1714750321186882,1.1940303486298538,1.1821732969522762,1.1722450155751443,1.1836508305623723,1.1741759749914218,1.1793822366243454,1.1933495477299698,1.1714885587463038,1.1963513192421118,1.1820474755095742,1.182791438344405,1.1815554630121015
